MEAN_RR,MEDIAN_RR,SDRR,RMSSD,condition,FID
981,949,164.6962972,17.54368554,no stress,981-949-164.6962972-17.54368554
967,979,103.2068339,14.60714758,time pressure,967-979-103.2068339-14.60714758
1090,1114,143.2370586,17.1959193,time pressure,1090-1114-143.2370586-17.1959193
849,848,70.07664547,10.82819281,no stress,849-848-70.07664547-10.82819281
908,915,76.05912417,16.85564824,interruption,908-915-76.05912417-16.85564824
808,795,104.1900528,13.39920826,interruption,808-795-104.1900528-13.39920826
1141,1174,157.335748,22.36171837,interruption,1141-1174-157.335748-22.36171837
1021,1019,103.5037152,24.29267277,no stress,1021-1019-103.5037152-24.29267277
887,892,108.771117,17.77469744,time pressure,887-892-108.771117-17.77469744
812,819,81.90822675,11.21954746,no stress,812-819-81.90822675-11.21954746
991,998,161.4738103,16.31264123,time pressure,991-998-161.4738103-16.31264123
699,707,74.72678005,18.68799502,no stress,699-707-74.72678005-18.68799502
878,877,76.85128564,13.35263045,no stress,878-877-76.85128564-13.35263045
810,846,117.1610007,17.51442906,no stress,810-846-117.1610007-17.51442906
974,839,343.9884092,19.6671969,no stress,974-839-343.9884092-19.6671969
794,789,66.42754239,13.1584415,no stress,794-789-66.42754239-13.1584415
773,771,50.77388949,11.07217755,time pressure,773-771-50.77388949-11.07217755
739,594,242.6397593,11.12933047,no stress,739-594-242.6397593-11.12933047
773,759,110.1191351,11.38782627,no stress,773-759-110.1191351-11.38782627
1193,1274,419.6906442,19.39676,time pressure,1193-1274-419.6906442-19.39676
660,636,129.5276667,16.76375524,no stress,660-636-129.5276667-16.76375524
1121,1158,170.0336586,18.46121921,interruption,1121-1158-170.0336586-18.46121921
956,990,168.6814706,17.51942219,time pressure,956-990-168.6814706-17.51942219
740,743,72.75580458,12.36817159,no stress,740-743-72.75580458-12.36817159
771,775,51.52438943,10.95239611,no stress,771-775-51.52438943-10.95239611
681,682,75.22674944,12.54863044,no stress,681-682-75.22674944-12.54863044
790,795,56.95735547,10.75754177,interruption,790-795-56.95735547-10.75754177
940,992,193.7061351,18.20559507,interruption,940-992-193.7061351-18.20559507
1122,1132,259.1203782,15.44218871,time pressure,1122-1132-259.1203782-15.44218871
1076,1073,91.21830286,17.21628687,interruption,1076-1073-91.21830286-17.21628687
904,905,89.99656131,13.10130355,time pressure,904-905-89.99656131-13.10130355
877,879,61.33049725,11.21315748,no stress,877-879-61.33049725-11.21315748
799,798,64.32829726,14.32283169,no stress,799-798-64.32829726-14.32283169
892,888,66.79727429,12.04294889,no stress,892-888-66.79727429-12.04294889
896,915,94.30631453,13.83252644,time pressure,896-915-94.30631453-13.83252644
787,790,68.87213196,15.33833276,no stress,787-790-68.87213196-15.33833276
750,753,46.01027302,14.43646212,interruption,750-753-46.01027302-14.43646212
885,892,98.08823771,21.99006259,interruption,885-892-98.08823771-21.99006259
866,852,100.8423952,12.3413884,no stress,866-852-100.8423952-12.3413884
930,926,69.66543095,12.11384802,no stress,930-926-69.66543095-12.11384802
739,747,92.46145057,13.94553432,no stress,739-747-92.46145057-13.94553432
830,845,74.1880982,11.96506746,no stress,830-845-74.1880982-11.96506746
878,883,82.90078338,13.84755665,no stress,878-883-82.90078338-13.84755665
781,786,77.63051926,14.08571173,no stress,781-786-77.63051926-14.08571173
889,897,110.347812,17.92524712,time pressure,889-897-110.347812-17.92524712
921,934,100.0545073,16.24898689,time pressure,921-934-100.0545073-16.24898689
701,696,43.34766736,10.66380809,no stress,701-696-43.34766736-10.66380809
930,737,368.572538,13.73533451,no stress,930-737-368.572538-13.73533451
701,696,43.11752375,10.57534882,no stress,701-696-43.11752375-10.57534882
753,748,76.39144262,24.40985153,interruption,753-748-76.39144262-24.40985153
766,771,65.90115977,9.62330984,interruption,766-771-65.90115977-9.62330984
980,859,402.7243048,17.7196554,no stress,980-859-402.7243048-17.7196554
778,787,63.68745685,8.11234137,no stress,778-787-63.68745685-8.11234137
766,766,56.61221642,9.635839396,interruption,766-766-56.61221642-9.635839396
726,723,42.90930822,9.31014427,no stress,726-723-42.90930822-9.31014427
1033,1036,107.1828827,22.35021877,no stress,1033-1036-107.1828827-22.35021877
1081,1066,168.8124445,18.31976884,interruption,1081-1066-168.8124445-18.31976884
1093,1090,89.29203964,17.51130506,interruption,1093-1090-89.29203964-17.51130506
1096,1219,382.2835382,19.64104023,no stress,1096-1219-382.2835382-19.64104023
707,717,73.16211427,17.52056954,no stress,707-717-73.16211427-17.52056954
927,922,63.12717699,12.19680385,no stress,927-922-63.12717699-12.19680385
963,935,145.5334479,18.57514208,no stress,963-935-145.5334479-18.57514208
639,614,102.0984791,8.530931196,no stress,639-614-102.0984791-8.530931196
936,943,86.64562051,14.94057492,time pressure,936-943-86.64562051-14.94057492
947,954,67.92727532,12.12661275,time pressure,947-954-67.92727532-12.12661275
883,884,74.32365095,13.20867111,no stress,883-884-74.32365095-13.20867111
750,756,72.6797806,10.03158584,no stress,750-756-72.6797806-10.03158584
871,831,134.8042193,11.96912238,no stress,871-831-134.8042193-11.96912238
732,729,43.29784951,9.859823034,no stress,732-729-43.29784951-9.859823034
793,802,96.01987337,18.41690867,no stress,793-802-96.01987337-18.41690867
950,939,118.5938494,14.78616781,no stress,950-939-118.5938494-14.78616781
977,987,89.77235611,18.24631876,time pressure,977-987-89.77235611-18.24631876
1180,1190,292.8382441,15.03980872,interruption,1180-1190-292.8382441-15.03980872
1162,1197,404.3055316,18.09352859,time pressure,1162-1197-404.3055316-18.09352859
774,777,67.39791111,11.05374309,no stress,774-777-67.39791111-11.05374309
907,913,101.7723472,18.74209941,no stress,907-913-101.7723472-18.74209941
592,556,127.0483014,18.71874145,no stress,592-556-127.0483014-18.71874145
733,736,60.20212658,9.97912773,no stress,733-736-60.20212658-9.97912773
941,948,79.19414527,11.84550227,time pressure,941-948-79.19414527-11.84550227
575,567,51.72465019,9.033201716,time pressure,575-567-51.72465019-9.033201716
880,877,45.77676446,8.517120639,interruption,880-877-45.77676446-8.517120639
782,787,73.00819126,11.4247256,no stress,782-787-73.00819126-11.4247256
986,996,86.03390689,18.3412399,time pressure,986-996-86.03390689-18.3412399
739,740,61.10069431,9.575590484,no stress,739-740-61.10069431-9.575590484
760,761,39.03245724,9.864472826,interruption,760-761-39.03245724-9.864472826
725,731,71.39119935,10.97972796,no stress,725-731-71.39119935-10.97972796
788,789,77.90027327,25.68462919,interruption,788-789-77.90027327-25.68462919
797,794,63.68700078,14.61487918,interruption,797-794-63.68700078-14.61487918
961,939,174.0018592,17.09879675,time pressure,961-939-174.0018592-17.09879675
815,817,67.71631309,20.61843914,no stress,815-817-67.71631309-20.61843914
835,832,62.44647439,14.10442586,time pressure,835-832-62.44647439-14.10442586
789,783,159.0909942,21.50724356,time pressure,789-783-159.0909942-21.50724356
605,584,73.18114565,8.442717504,no stress,605-584-73.18114565-8.442717504
900,905,74.76993501,11.65380874,no stress,900-905-74.76993501-11.65380874
665,660,47.11606193,9.2349774,no stress,665-660-47.11606193-9.2349774
730,723,80.30412208,21.24839919,interruption,730-723-80.30412208-21.24839919
732,737,78.20247889,10.48696759,no stress,732-737-78.20247889-10.48696759
1014,1013,125.3829234,20.13621491,interruption,1014-1013-125.3829234-20.13621491
1023,1020,149.4619638,15.22448622,time pressure,1023-1020-149.4619638-15.22448622
1165,1058,318.4167408,15.39359987,interruption,1165-1058-318.4167408-15.39359987
708,656,170.8606421,16.96244448,no stress,708-656-170.8606421-16.96244448
750,757,64.00950892,10.00038181,no stress,750-757-64.00950892-10.00038181
668,688,95.71047133,19.4691919,no stress,668-688-95.71047133-19.4691919
789,606,406.1396314,10.21071815,no stress,789-606-406.1396314-10.21071815
793,786,64.66984515,13.6121333,no stress,793-786-64.66984515-13.6121333
743,747,85.94678933,13.18067951,no stress,743-747-85.94678933-13.18067951
747,741,75.27673137,23.53748422,interruption,747-741-75.27673137-23.53748422
786,786,47.14900963,12.82710849,no stress,786-786-47.14900963-12.82710849
821,830,85.48413465,19.12950722,interruption,821-830-85.48413465-19.12950722
782,782,49.94573449,11.34124551,no stress,782-782-49.94573449-11.34124551
991,996,207.8795684,16.1748576,time pressure,991-996-207.8795684-16.1748576
837,836,80.98223865,14.19636953,interruption,837-836-80.98223865-14.19636953
957,956,64.6973763,11.71349859,time pressure,957-956-64.6973763-11.71349859
709,666,178.4049962,20.59449083,no stress,709-666-178.4049962-20.59449083
799,806,105.9205994,16.55969759,interruption,799-806-105.9205994-16.55969759
743,747,63.26443629,8.502456839,no stress,743-747-63.26443629-8.502456839
1154,1138,161.14955,18.6436191,time pressure,1154-1138-161.14955-18.6436191
845,835,87.17853277,12.96710297,time pressure,845-835-87.17853277-12.96710297
938,967,174.32769,17.42940865,time pressure,938-967-174.32769-17.42940865
1154,1051,316.3868653,15.86554881,interruption,1154-1051-316.3868653-15.86554881
862,864,60.95206511,14.26177522,no stress,862-864-60.95206511-14.26177522
838,845,60.52922104,13.61689503,no stress,838-845-60.52922104-13.61689503
859,859,50.35443919,13.80178616,no stress,859-859-50.35443919-13.80178616
759,761,39.6434386,9.459080485,interruption,759-761-39.6434386-9.459080485
858,859,62.91995194,14.52293763,no stress,858-859-62.91995194-14.52293763
776,774,51.50683467,10.96777955,time pressure,776-774-51.50683467-10.96777955
741,742,57.75980981,9.545447072,interruption,741-742-57.75980981-9.545447072
751,753,57.77578525,9.553964373,interruption,751-753-57.77578525-9.553964373
797,797,46.25740099,10.17383217,interruption,797-797-46.25740099-10.17383217
771,769,111.8381081,17.75354099,interruption,771-769-111.8381081-17.75354099
802,801,53.06901201,12.45077352,interruption,802-801-53.06901201-12.45077352
886,890,77.78924626,16.66295185,no stress,886-890-77.78924626-16.66295185
971,988,107.270541,19.38796827,interruption,971-988-107.270541-19.38796827
798,835,105.0444167,12.1474042,interruption,798-835-105.0444167-12.1474042
721,721,36.18141549,9.608090863,no stress,721-721-36.18141549-9.608090863
755,772,64.5152599,8.147768426,no stress,755-772-64.5152599-8.147768426
1019,1009,182.9191385,16.52406938,time pressure,1019-1009-182.9191385-16.52406938
870,857,89.18625332,12.46920077,no stress,870-857-89.18625332-12.46920077
865,876,75.44498021,12.76035434,time pressure,865-876-75.44498021-12.76035434
718,710,83.71332192,20.11859221,interruption,718-710-83.71332192-20.11859221
999,999,167.5964826,16.52007214,time pressure,999-999-167.5964826-16.52007214
761,766,57.73727862,9.531509343,interruption,761-766-57.73727862-9.531509343
720,713,74.21235155,21.89001615,no stress,720-713-74.21235155-21.89001615
803,805,101.1076281,12.13803892,interruption,803-805-101.1076281-12.13803892
827,840,121.3784836,11.4346485,no stress,827-840-121.3784836-11.4346485
988,995,114.7742431,22.81716107,interruption,988-995-114.7742431-22.81716107
1029,1032,109.0238896,22.28522937,no stress,1029-1032-109.0238896-22.28522937
833,835,61.36788103,12.17236999,time pressure,833-835-61.36788103-12.17236999
694,691,38.48563771,9.159204859,no stress,694-691-38.48563771-9.159204859
760,756,81.26834951,23.29832682,interruption,760-756-81.26834951-23.29832682
934,942,86.17119461,14.94781308,time pressure,934-942-86.17119461-14.94781308
1060,1073,85.15811678,11.35886549,time pressure,1060-1073-85.15811678-11.35886549
952,951,118.01533,15.83657053,no stress,952-951-118.01533-15.83657053
1082,1088,148.4022499,19.74655227,interruption,1082-1088-148.4022499-19.74655227
848,853,51.11826524,13.4967867,no stress,848-853-51.11826524-13.4967867
845,847,58.03075524,19.2978665,time pressure,845-847-58.03075524-19.2978665
730,736,90.98961621,12.02014008,no stress,730-736-90.98961621-12.02014008
893,915,115.0487291,18.13615678,time pressure,893-915-115.0487291-18.13615678
880,883,84.07622189,13.80069289,no stress,880-883-84.07622189-13.80069289
786,788,83.34058881,26.29263831,interruption,786-788-83.34058881-26.29263831
715,711,71.81542978,22.42032544,interruption,715-711-71.81542978-22.42032544
770,772,63.83813281,9.711994139,interruption,770-772-63.83813281-9.711994139
755,789,123.8472722,14.57112671,no stress,755-789-123.8472722-14.57112671
644,653,164.3663455,16.58289665,no stress,644-653-164.3663455-16.58289665
734,729,79.81094307,20.80952563,interruption,734-729-79.81094307-20.80952563
779,783,53.41764622,13.10256869,no stress,779-783-53.41764622-13.10256869
741,733,197.2157497,16.58511187,interruption,741-733-197.2157497-16.58511187
941,917,170.3671061,19.19918934,time pressure,941-917-170.3671061-19.19918934
771,768,45.3727714,11.0001179,no stress,771-768-45.3727714-11.0001179
780,728,153.9905271,13.72060692,no stress,780-728-153.9905271-13.72060692
683,669,203.771539,13.96797473,no stress,683-669-203.771539-13.96797473
709,677,137.6499316,13.17369286,no stress,709-677-137.6499316-13.17369286
1193,1206,312.4250679,17.70774133,interruption,1193-1206-312.4250679-17.70774133
944,958,91.85777628,13.14384753,interruption,944-958-91.85777628-13.14384753
830,839,70.52678003,12.4073729,no stress,830-839-70.52678003-12.4073729
712,681,225.7311093,14.44234448,no stress,712-681-225.7311093-14.44234448
701,691,72.35949897,20.41347322,no stress,701-691-72.35949897-20.41347322
908,861,317.3924336,18.0639216,no stress,908-861-317.3924336-18.0639216
925,919,67.01355956,12.08124705,no stress,925-919-67.01355956-12.08124705
1157,1190,404.0473911,18.07818964,time pressure,1157-1190-404.0473911-18.07818964
885,882,63.76898108,11.1705401,no stress,885-882-63.76898108-11.1705401
973,976,152.6045326,22.14446646,interruption,973-976-152.6045326-22.14446646
771,775,43.3022401,9.552155351,interruption,771-775-43.3022401-9.552155351
934,948,93.314108,12.38797313,interruption,934-948-93.314108-12.38797313
806,804,62.29693872,13.68674122,interruption,806-804-62.29693872-13.68674122
753,738,110.7744312,10.41159042,no stress,753-738-110.7744312-10.41159042
1067,1072,100.4061122,20.70641506,time pressure,1067-1072-100.4061122-20.70641506
733,736,62.45587072,10.20534522,no stress,733-736-62.45587072-10.20534522
832,833,60.96933272,18.44606403,time pressure,832-833-60.96933272-18.44606403
926,911,125.271828,14.97096701,no stress,926-911-125.271828-14.97096701
794,791,49.37591299,12.13811544,no stress,794-791-49.37591299-12.13811544
1191,1087,309.7656852,14.79157716,interruption,1191-1087-309.7656852-14.79157716
875,882,116.541958,16.74161467,no stress,875-882-116.541958-16.74161467
749,761,88.95668914,10.60282067,no stress,749-761-88.95668914-10.60282067
694,691,37.41996087,9.066231307,no stress,694-691-37.41996087-9.066231307
781,780,46.95756493,12.62361566,no stress,781-780-46.95756493-12.62361566
827,833,72.98269367,21.31814283,no stress,827-833-72.98269367-21.31814283
777,786,81.8872768,9.792972166,no stress,777-786-81.8872768-9.792972166
838,845,69.19035434,13.97691565,time pressure,838-845-69.19035434-13.97691565
727,725,43.64604934,9.338906394,no stress,727-725-43.64604934-9.338906394
971,988,107.4047282,19.37691788,interruption,971-988-107.4047282-19.37691788
764,769,57.47685585,9.279489004,no stress,764-769-57.47685585-9.279489004
841,849,65.09291098,11.00376109,interruption,841-849-65.09291098-11.00376109
1170,1216,145.3313369,20.72373798,interruption,1170-1216-145.3313369-20.72373798
867,883,90.70996333,18.28424754,interruption,867-883-90.70996333-18.28424754
855,864,117.7900567,16.1618875,time pressure,855-864-117.7900567-16.1618875
830,811,116.4622516,13.54448177,no stress,830-811-116.4622516-13.54448177
